req2_content,req1_content,cos,pos_overlap_ratio,opposite_overlap_count,decision,jaccard,euclidean,levenshtein,jensen_shannon,ngram,bm25
"Use of “white space”: “White space” on a page i.e. space filled only with the
background color should be used in such a way that it does not impair the visual
skimming of the page. While white space is an important means of visually
organizing the different content elements on a page, if the distance between the
blocks of information displayed becomes too large, rapid skimming of the page
can be impeded.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.231,0.182,0,No,0.107,1.24,308,0.75,0.0,49.076
"Selecting appropriate page lengths The length of a page should be selected so as to
support the primary purpose and use of the page. Short pages are generally more
appropriate for homepages, navigation pages, or overview pages that need to be
read quickly. Longer pages can be more appropriate when users want to read the
content without interruptions or when the page needs to match a paper
counterpart.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.244,0.077,0,No,0.101,1.23,302,0.753,0.0,39.899
"Using colour: Colour should be used with care, taking into account human
capabilities and restrictions in perceiving colour, and not as the only means of
conveying information. Color should never be the only means of coding. Some
users may have difficulties in perceiving certain colors or color combinations (color-blindness).","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.188,0.083,0,No,0.079,1.274,240,0.786,0.0,20.195
"Using frames with care: If frames are used, care should be taken to avoid possible
problems, for example, those involving the use of the back button, bookmarking
of pages, or scrolling of information. When frames are used, it is important to title
each frame, and to describe its purpose and how frames relate to one another
other.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.214,0.4,0,No,0.123,1.254,241,0.741,0.0,37.338
"Providing alternatives to frame-based presentation: If frames are used, an
alternative way of presenting relevant information without frames should be
provided. Providing alternative text-only pages: When style sheets and/or frames
are turned off it should be possible for the user to read and understand the page;
alternatively, the user should be provided with an equivalent alternative text-only
page.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.288,0.143,0,No,0.111,1.193,287,0.718,0.0,33.267
"Consistent page layout: Pages should be designed using consistent layout schemes,
supporting the user in finding similar information at the same position on different
pages. Overall layout schemes apply to all pages and are preferable when all pages
have a similar structure. Frequently, however, different pages have different
purposes and types of content. In such cases, pages can usually be grouped in
different categories, using one layout scheme for each category consistently.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.136,0.083,0,No,0.091,1.315,359,0.796,0.01,42.942
"Placing title information consistently: Page titles should be placed in a consistent
location on the different pages.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.255,0.167,0,No,0.098,1.221,164,0.752,0.0,9.12
"Observing principles of human perception When designing application pages, the
general principles of human perception should be taken into account. The
International Standards mentioned below shall be consulted for guidance. Practical
guidelines for presenting information to the user are to be found in ISO 9241-12.
Guidance on selecting and using different forms of interaction techniques is to be
found in ISO 9241-14 to ISO 9241-17. ISO 9241-14 gives guidance about menus,
ISO 9241-15 about command dialogues, ISO 9241-16 about direct manipulation
and ISO 9241-17 about forms. In addition, when designing multimedia
information presentations, the design principles and recommendations described
in ISO 14915-1 to ISO 14915-3 should be taken into account. Appropriate content
presentation also plays a key role in accessibility.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.184,0.095,0,No,0.07,1.278,680,0.771,0.0,117.917
"Linking back to the home page or landmark pages: Each page should contain a
link leading to the home page of the application or to a landmark page that is easy
to recognize for the user.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.219,0.111,0,No,0.109,1.25,169,0.773,0.0,15.958
"Providing a site map: A separate navigation overview such as a site map should be
provided for application showing the structure of the site in an overview form.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.14,0.111,0,No,0.062,1.312,166,0.836,0.0,8.284
"Consistency between navigation components and content: If navigation
components (or overviews) are shown in conjunction with associated content,
consistency between the navigation component and the content shown should be
maintained by indicating in the navigation component (e.g. highlighting) the topic
currently visible in the content area.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.154,0.111,0,No,0.093,1.301,264,0.788,0.0,19.129
"Placing navigation components consistently: Navigation components should be
placed consistently on the pages or in the framesets in the pages of the application.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.19,0.111,0,No,0.071,1.273,166,0.795,0.0,7.578
"Individualization and user adaptation : Adapting the content and the navigation of
a user interface to individual users or user groups can be a useful mechanism for
providing information that is of interest to the users and for making access to
relevant information more efficient. User adaptation can also be important for
making the user interface more accessible. Different approaches can be used for
achieving these goals, like providing users with means for customizing the user
interface to their personal needs i.e. individualization designing content and
navigation differently for varying user groups or roles i.e. such as employees of
different levels, citizens etc, monitoring the user’s behaviour and adapting to the
user’s goals that are inferred from the behaviour observed, recommending
information that is potentially more relevant or interesting to the specific user,
based on the behaviour of all users or a user group.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.22,0.12,0,No,0.091,1.249,782,0.722,0.006,333.698
"Taking account of the users’ tasks and information needs: When providing
different access paths or navigation structures for different user groups, the tasks
and information needs of these user groups should be taken into consideration.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.198,0.222,0,No,0.12,1.266,180,0.728,0.0,18.806
"Making individualization and adaptation evident: It should be made evident to the
user when individualization and/or adaptation are used.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.166,0.111,0,No,0.125,1.291,166,0.744,0.0,11.785
"Making user profiles evident: If predefined user profiles or user-specified profiles
are used for individualizing or adapting content, the profile currently used should
be made evident. If profiles are used, it is important to provide users with
information about this concept and its implications.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.14,0.2,0,No,0.143,1.311,230,0.752,0.0,29.518
"Allowing users to see and change profiles: If user-specified profiles are used, users
should be able to see, modify and delete that profile on demand.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.145,0.111,0,No,0.111,1.308,175,0.768,0.0,13.085
"The user interfaces of the system should follow the guidelines specified under
www.usability.gov","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.152,0.0,0,No,0.053,1.302,183,0.843,0.0,4.286
"The System must be available to users:
· from <xx:00> to <xx:00>;
· on <all weekdays/xxx days per year>.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.115,0.111,0,No,0.047,1.33,182,0.882,0.0,4.714
"The planned downtime for the System must not exceed <xx> hours per <rolling
three month period>. The System is considered to be down if any user is unable to perform any normal
System function and if this failure is attributed to any component of the System
other than the workstation.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.201,0.222,0,No,0.102,1.264,215,0.773,0.0,24.676
"Unplanned downtime for the System must not exceed <xx hours/minutes> per
<rolling three month period>.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.038,0.0,0,No,0.024,1.387,175,0.937,0.0,2.208
"The number of incidents of unplanned downtime for the System must not exceed
<x> per <rolling three month period>.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.067,0.0,0,No,0.022,1.366,167,0.944,0.0,2.357
"In the event of any software or hardware failure, it must be possible to restore the
System (with inline synchronization) within no more than <xx> hours.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.144,0.2,0,No,0.06,1.308,169,0.843,0.0,7.992
"The System must provide adequate response times for commonly performed
functions under both standard and peak conditions","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.056,0.0,0,No,0.023,1.374,176,0.959,0.0,2.28
"The System must be able to perform a simple search within 5-8 seconds and a
advanced search (multiple search criteria) within 10-15 seconds regardless of the
storage capacity or number of cases in the system. In this context, performing a
search means returning a result list. It does not include retrieving the records
themselves.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.13,0.111,0,No,0.06,1.319,251,0.861,0.0,17.684
"The System must be able to retrieve and display within 5-8 seconds the case which
has been accessed within the previous 2 months, regardless of storage capacity or
number of cases in the system. This requirement is intended to allow for rapid
retrieval of frequently-used cases, on the understanding that frequency of use is
typically correlated with recent use.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.177,0.182,0,No,0.099,1.283,271,0.774,0.0,33.875
"The System must be able to retrieve and display within 20 seconds the case which
has not been accessed within the previous 2 months, regardless of storage capacity
or number of cases in the system. This requirement is intended to allow for cases
where cases used infrequently are stored on slower media than more active
records.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.155,0.154,0,No,0.085,1.3,250,0.809,0.0,27.502
"The System be scaleable and must not have any features which would preclude use
in small or large police stations, with varying numbers of cases handled.","Vertical scrolling should be minimized. This may be done by placing important
information at the top and providing links to information that is further down the
page. Horizontal scrolling should be avoided wherever possible.",0.096,0.111,0,No,0.038,1.345,169,0.91,0.0,5.328
"Making user interfaces robust: User interfaces should be designed to be as robust
as possible in the face of changing technology. This encompasses being able to
present content containing newer technologies by older user agents as well as
designing content to be usable with future technologies.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.21,0.167,0,No,0.139,1.257,306,0.734,0.037,35.45
"Acceptable opening / download times: Application pages should be designed and
implemented so that there are acceptable opening times and download times for
the expected range of technical contexts of use (e.g. bandwidth between the
application and the user). This is particularly important for frequently accessed
pages or pages that are important for user navigation and exploration, such as the
home page.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.232,0.273,0,No,0.138,1.24,339,0.717,0.008,44.432
"Minimizing user errors: Potential user errors as well as the effort needed to
recover from errors should be minimized.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.114,0.091,0,No,0.077,1.331,376,0.842,0.0,13.169
"Providing clear error messages: The content of error messages shown on the pages
or special error pages should clearly state the reason why the error occurred and, if
possible, actions the user can take to resolve the error. Users expect error messages
to be in the same language as the user interface.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.179,0.091,1,No,0.108,1.281,331,0.804,0.0,30.539
"Using appropriate formats, units of measurement or currency: When designing
user interfaces for use by diverse groups, input and output of information
elements such as currency, units of measurement, temperatures, date and time,
phone numbers, address or postal codes should be designed so that they are
usable.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.203,0.182,0,No,0.129,1.263,331,0.734,0.009,35.754
"Making text resizable by the user: Text should be able to be resized by the user,
using functions provided by the user agent or other appropriate means i.e. see ISO
9241-171.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.156,0.091,0,No,0.067,1.299,353,0.846,0.0,14.264
"Text quality: The quality of textual content with respect to spelling and grammar
should be sufficient so as not to impede readability.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.168,0.091,0,No,0.119,1.29,369,0.751,0.0,21.439
"Writing style: The reading and understanding of the textual content on the screen
should be supported by suitable means, including the use of short sentences, the
division of the text into shorter chunks or the presentation of content items in the
form of bullet points.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.189,0.091,0,No,0.086,1.273,337,0.81,0.0,22.368
"Supporting text skimming: Fast skimming of text should be supported by the
provision of clear links, bulleted lists, highlighted keywords, logical headings, and
short phrases and sentences.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.141,0.091,0,No,0.099,1.311,356,0.792,0.0,19.392
"Readability of text: Text presented on the pages should be readable taking into
account the expected display characteristics and spatial arrangement. ISO 9241-303
shall be consulted for screen text legibility requirements.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.136,0.091,0,No,0.078,1.314,342,0.813,0.0,17.116
"Distinguishable within-page links: Within-page links should be clearly
distinguishable from other links that lead to a different page. EX. Within-page
links are shown with dashed rather than solid underlines","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.075,0.125,0,No,0.081,1.36,347,0.835,0.0,16.863
"Avoiding link overload: Text pages containing large proportions of links should
be formatted so that the presence of links does not impede the readability of the
text.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.151,0.091,0,No,0.056,1.303,351,0.863,0.0,11.081
"Using familiar terminology for navigation links: Navigation links — particularly
links representing the main navigation structure — should be labelled with terms
that are familiar to the user, based on his/her general knowledge, prior experience
in the application domain or experience of using other systems.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.161,0.125,0,No,0.082,1.295,333,0.832,0.0,22.368
"Using descriptive link labels: The target or purpose of a link should be directly
indicated by its label, avoiding generic labels such as “go” or “click here” except
where the purpose of the link is clear from its context on the page or the labels
have commonly understood semantics in the particular application domain. Using
appropriate terminology specific to the user’s tasks and information needs is
important for making the content easy to understand.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.206,0.222,2,No,0.144,1.26,364,0.72,0.0,57.612
"Marking links opening new windows: Links that open new browser windows or
pop-up windows should be clearly marked.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.048,0.091,0,No,0.029,1.38,377,0.936,0.0,5.24
"Distinguishing navigation links from controls: Navigation links should be clearly
distinguishable from controls activating some action. Typical action types in user
interfaces include manipulating application data, performing searches,
communication actions, such as opening a new e-mail window or starting a chat
function, and Hpresentation-related actions, such as sorting a list of search results.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.144,0.182,0,No,0.111,1.309,340,0.766,0.0,34.227
"Providing printable document versions: If a document is either too long, dispersed
over several pages or in a specific layout that is not suitable for online reading, a
printer-friendly version of the document should be provided that prints the
content in a form acceptable to the user (e.g. in the expected layout, paper format,
or orientation).","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.173,0.182,1,No,0.09,1.286,335,0.776,0.0,28.106
"Use of “white space”: “White space” on a page i.e. space filled only with the
background color should be used in such a way that it does not impair the visual
skimming of the page. While white space is an important means of visually
organizing the different content elements on a page, if the distance between the
blocks of information displayed becomes too large, rapid skimming of the page
can be impeded.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.18,0.333,0,No,0.135,1.281,346,0.724,0.0,52.563
"Selecting appropriate page lengths The length of a page should be selected so as to
support the primary purpose and use of the page. Short pages are generally more
appropriate for homepages, navigation pages, or overview pages that need to be
read quickly. Longer pages can be more appropriate when users want to read the
content without interruptions or when the page needs to match a paper
counterpart.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.194,0.077,0,No,0.133,1.27,340,0.71,0.0,46.839
"Using colour: Colour should be used with care, taking into account human
capabilities and restrictions in perceiving colour, and not as the only means of
conveying information. Color should never be the only means of coding. Some
users may have difficulties in perceiving certain colors or color combinations (color-blindness).","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.165,0.125,0,No,0.106,1.292,320,0.773,0.0,29.758
"Using frames with care: If frames are used, care should be taken to avoid possible
problems, for example, those involving the use of the back button, bookmarking
of pages, or scrolling of information. When frames are used, it is important to title
each frame, and to describe its purpose and how frames relate to one another
other.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.197,0.154,0,No,0.112,1.267,328,0.748,0.0,35.44
"Providing alternatives to frame-based presentation: If frames are used, an
alternative way of presenting relevant information without frames should be
provided. Providing alternative text-only pages: When style sheets and/or frames
are turned off it should be possible for the user to read and understand the page;
alternatively, the user should be provided with an equivalent alternative text-only
page.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.175,0.067,0,No,0.091,1.285,340,0.796,0.0,28.601
"Consistent page layout: Pages should be designed using consistent layout schemes,
supporting the user in finding similar information at the same position on different
pages. Overall layout schemes apply to all pages and are preferable when all pages
have a similar structure. Frequently, however, different pages have different
purposes and types of content. In such cases, pages can usually be grouped in
different categories, using one layout scheme for each category consistently.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.144,0.167,1,No,0.134,1.308,382,0.744,0.007,52.563
"Placing title information consistently: Page titles should be placed in a consistent
location on the different pages.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.094,0.125,0,No,0.076,1.346,372,0.832,0.0,13.036
"Observing principles of human perception When designing application pages, the
general principles of human perception should be taken into account. The
International Standards mentioned below shall be consulted for guidance. Practical
guidelines for presenting information to the user are to be found in ISO 9241-12.
Guidance on selecting and using different forms of interaction techniques is to be
found in ISO 9241-14 to ISO 9241-17. ISO 9241-14 gives guidance about menus,
ISO 9241-15 about command dialogues, ISO 9241-16 about direct manipulation
and ISO 9241-17 about forms. In addition, when designing multimedia
information presentations, the design principles and recommendations described
in ISO 14915-1 to ISO 14915-3 should be taken into account. Appropriate content
presentation also plays a key role in accessibility.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.178,0.25,0,No,0.099,1.282,621,0.756,0.0,73.989
"Linking back to the home page or landmark pages: Each page should contain a
link leading to the home page of the application or to a landmark page that is easy
to recognize for the user.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.169,0.091,0,No,0.1,1.29,353,0.758,0.0,20.764
"Providing a site map: A separate navigation overview such as a site map should be
provided for application showing the structure of the site in an overview form.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.136,0.125,0,No,0.116,1.314,356,0.75,0.0,22.321
"Consistency between navigation components and content: If navigation
components (or overviews) are shown in conjunction with associated content,
consistency between the navigation component and the content shown should be
maintained by indicating in the navigation component (e.g. highlighting) the topic
currently visible in the content area.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.137,0.091,0,No,0.09,1.314,335,0.833,0.0,22.559
"Placing navigation components consistently: Navigation components should be
placed consistently on the pages or in the framesets in the pages of the application.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.128,0.091,0,No,0.06,1.32,354,0.87,0.0,10.787
"Individualization and user adaptation : Adapting the content and the navigation of
a user interface to individual users or user groups can be a useful mechanism for
providing information that is of interest to the users and for making access to
relevant information more efficient. User adaptation can also be important for
making the user interface more accessible. Different approaches can be used for
achieving these goals, like providing users with means for customizing the user
interface to their personal needs i.e. individualization designing content and
navigation differently for varying user groups or roles i.e. such as employees of
different levels, citizens etc, monitoring the user’s behaviour and adapting to the
user’s goals that are inferred from the behaviour observed, recommending
information that is potentially more relevant or interesting to the specific user,
based on the behaviour of all users or a user group.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.332,0.167,2,Yes,0.136,1.156,696,0.654,0.0,121.977
"Taking account of the users’ tasks and information needs: When providing
different access paths or navigation structures for different user groups, the tasks
and information needs of these user groups should be taken into consideration.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.205,0.125,0,No,0.093,1.261,334,0.787,0.0,20.599
"Making individualization and adaptation evident: It should be made evident to the
user when individualization and/or adaptation are used.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.124,0.091,0,No,0.076,1.324,360,0.836,0.0,13.169
"Making user profiles evident: If predefined user profiles or user-specified profiles
are used for individualizing or adapting content, the profile currently used should
be made evident. If profiles are used, it is important to provide users with
information about this concept and its implications.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.158,0.154,0,No,0.125,1.297,328,0.766,0.0,31.686
"Allowing users to see and change profiles: If user-specified profiles are used, users
should be able to see, modify and delete that profile on demand.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.182,0.091,0,No,0.07,1.279,357,0.796,0.0,13.662
"The user interfaces of the system should follow the guidelines specified under
www.usability.gov","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.142,0.038,0,No,0.082,1.31,385,0.835,0.0,12.832
"The System must be available to users:
· from <xx:00> to <xx:00>;
· on <all weekdays/xxx days per year>.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.117,0.091,0,No,0.044,1.329,391,0.887,0.0,7.902
"The planned downtime for the System must not exceed <xx> hours per <rolling
three month period>. The System is considered to be down if any user is unable to perform any normal
System function and if this failure is attributed to any component of the System
other than the workstation.","Designing for input device independence: User interfaces should be designed to
allow activation of controls by a variety of input devices. The ability to choose
between different input devices for activating controls such as links, fields and
buttons is important both for users who prefer a certain input mode, mobile users
and users with disabilities. In general, device independence can be achieved if the
functionality is operable via a keyboard.",0.204,0.182,0,No,0.11,1.262,339,0.749,0.0,30.016
